Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,strain,run_center (run),run_machine_id (run),AssemblyName,source_of_DNA,read_mask (run)
SRR835039,WGS,250,8911901500,PRJNA36679,SAMN01057311,4222696601,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX156002,Illumina Genome Analyzer IIx,IWG_DGRP.505-1_1pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,505,SRP000694,DGRP-505,,,GCA_000001215.1,whole individuals,
SRR835043,WGS,250,7212222250,PRJNA36679,SAMN01057312,3410360534,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX155985,Illumina Genome Analyzer IIx,IWG_DGRP.528-2_1pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,528,SRP000694,DGRP-528,,,GCA_000001215.1,whole individuals,
SRR835044,WGS,250,4340761000,PRJNA36679,SAMN01057313,1988065386,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX156031,Illumina Genome Analyzer IIx,IWG_DGRP.530-2_1pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,530,SRP000694,DGRP-530,,,GCA_000001215.1,whole individuals,
SRR835047,WGS,250,4403246000,PRJNA36679,SAMN01057314,2032137764,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX156034,Illumina Genome Analyzer IIx,IWG_DGRP.551-2_1pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,551,SRP000694,DGRP-551,,,GCA_000001215.1,whole individuals,
SRR835048,WGS,250,4560257750,PRJNA36679,SAMN01057315,2026587302,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX156032,Illumina Genome Analyzer IIx,IWG_DGRP.559-2_1pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,559,SRP000694,DGRP-559,,,GCA_000001215.1,whole individuals,
SRR835050,WGS,202,9030872580,PRJNA36679,SAMN01057316,4304347131,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX156033,Illumina HiSeq 2000,IWG_IND-DGRP.566-2_1pB,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,566,SRP000694,DGRP-566,,,GCA_000001215.1,whole individuals,
SRR835054,WGS,200,15074535800,PRJNA36679,SAMN01057322,6971861082,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX156006,Illumina HiSeq 2000,IWG_DGRP.819_1pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,819,SRP000694,DGRP-819,,,GCA_000001215.1,whole individuals,
SRR835059,WGS,250,8582339250,PRJNA36679,SAMN01057324,4097087074,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX156036,Illumina Genome Analyzer IIx,IWG_DGRP.843-1_1pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,843,SRP000694,DGRP-843,,,GCA_000001215.1,whole individuals,
SRR835060,WGS,250,7710897250,PRJNA36679,SAMN01057325,3455558078,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX156035,Illumina Genome Analyzer IIx,IWG_DGRP.849-3_1pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,849,SRP000694,DGRP-849,,,GCA_000001215.1,whole individuals,
SRR835061,WGS,250,8712468750,PRJNA36679,SAMN01057326,4093581742,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX155993,Illumina Genome Analyzer IIx,IWG_DGRP.850-3_1pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,850,SRP000694,DGRP-850,,,GCA_000001215.1,whole individuals,
SRR835077,WGS,250,8656286500,PRJNA36679,SAMN01057328,3942001607,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX156024,Illumina Genome Analyzer IIx,IWG_DGRP.913-2_1pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,913,SRP000694,DGRP-913,,,GCA_000001215.1,whole individuals,
SRR835086,WGS,250,4079071000,PRJNA36679,SAMN01057320,1855461251,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX156018,Illumina Genome Analyzer IIx,IWG_DGRP.634-2_1pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,634,SRP000694,DGRP-634,,,GCA_000001215.1,whole individuals,
SRR835097,WGS,250,10287171000,PRJNA36679,SAMN01057318,5633566745,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX155988,Illumina Genome Analyzer IIx,IWG_DGRP.627-2_1pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,627,SRP000694,DGRP-627,,,GCA_000001215.1,whole individuals,
SRR835098,WGS,250,4520364500,PRJNA36679,SAMN01057319,2092479882,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX156003,Illumina Genome Analyzer IIx,IWG_DGRP.630-1_1pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,630,SRP000694,DGRP-630,,,GCA_000001215.1,whole individuals,
SRR835103,WGS,189,2626346725,PRJNA36679,SAMN00017017,1478791789,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX023427,Illumina Genome Analyzer II,IWG_DGRP.374_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP374,SRP000694,DGRP-374,,,GCA_000001215.1,,
SRR932121,WGS,200,6168982000,PRJNA36679,SAMN00013481,3416367807,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021008,Illumina Genome Analyzer II,IWG_DGRP.138_000pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-11T00:00:00Z,BCM-DGRP138,SRP000694,DGRP-138,,,GCA_000001215.1,,
SRR933563,WGS,150,4807039650,PRJNA36679,SAMN00013680,2679362427,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX020912,Illumina Genome Analyzer II,IWG_DGRP.181_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-11T00:00:00Z,BCM-DGRP181,SRP000694,DGRP-181,,,GCA_000001215.1,,
SRR933566,WGS,142,2628368309,PRJNA36679,SAMN00013949,1367516439,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021056,Illumina Genome Analyzer II,IWG_DGRP.26_000pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-11T00:00:00Z,BCM-DGRP26,SRP000694,DGRP-26,,,GCA_000001215.1,,
SRR933569,WGS,150,4918731150,PRJNA36679,SAMN00013970,2713358963,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021095,Illumina Genome Analyzer II,IWG_DGRP.332_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-11T00:00:00Z,BCM-DGRP332,SRP000694,DGRP-332,,,GCA_000001215.1,,
SRR933570,WGS,150,2441985000,PRJNA36679,SAMN00013971,1407860747,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021096,Illumina Genome Analyzer II,IWG_DGRP.336_000pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-11T00:00:00Z,BCM-DGRP336,SRP000694,DGRP-336,,,GCA_000001215.1,,
SRR933573,WGS,150,4075188900,PRJNA36679,SAMN00013988,2325889378,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021112,Illumina Genome Analyzer II,IWG_DGRP.381_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-11T00:00:00Z,BCM-DGRP381,SRP000694,DGRP-381,,,GCA_000001215.1,,
SRR933574,WGS,98,2019482933,PRJNA36679,SAMN00014590,1212860199,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021798,Illumina Genome Analyzer II,IWG_DGRP.386_000pA,SINGLE,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-13T00:00:00Z,BCM-DGRP386,SRP000694,DGRP-386,,,GCA_000001215.1,,
SRR933578,WGS,90,1682595900,PRJNA36679,SAMN00014239,910242620,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX006157,Illumina Genome Analyzer,IWG_DGRP.DMEL.48_000pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-11T00:00:00Z,BCM-DGRP486,SRP000694,DGRP-486,,,GCA_000001215.1,,
SRR933580,WGS,150,3757785750,PRJNA36679,SAMN00014241,1793518736,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX006159,Illumina Genome Analyzer,IWG_DGRP.DMEL.AZ_000pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-11T00:00:00Z,BCM-DGRP555,SRP000694,DGRP-555,,,GCA_000001215.1,,
SRR933581,WGS,200,6496699000,PRJNA36679,SAMN00014039,3487680981,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021296,Illumina Genome Analyzer II,IWG_DGRP.57_000pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-11T00:00:00Z,BCM-DGRP57,SRP000694,DGRP-57,,,GCA_000001215.1,,
SRR933583,WGS,150,2538761550,PRJNA36679,SAMN00017019,1323651231,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX023449,Illumina Genome Analyzer II,IWG_DGRP.69_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-11T00:00:00Z,BCM-DGRP69,SRP000694,DGRP-69,,,GCA_000001215.1,,
SRR933587,WGS,150,3351590100,PRJNA36679,SAMN00014245,1629748084,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX006164,Illumina Genome Analyzer,IWG_DGRP.DMEL.BD_000pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-11T00:00:00Z,BCM-DGRP712,SRP000694,DGRP-712,,,GCA_000001215.1,,
SRR933589,WGS,150,5533610700,PRJNA36679,SAMN00014108,3297337720,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021382,Illumina Genome Analyzer II,IWG_DGRP.727_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-11T00:00:00Z,BCM-DGRP727,SRP000694,DGRP-727,,,GCA_000001215.1,,
SRR933591,WGS,150,3162775800,PRJNA36679,SAMN00014247,1511680811,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX006167,Illumina Genome Analyzer,IWG_DGRP.DMEL.BG_000pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-11T00:00:00Z,BCM-DGRP732,SRP000694,DGRP-732,,,GCA_000001215.1,,
SRR933592,WGS,150,5605509900,PRJNA36679,SAMN00017021,3298160519,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX023451,Illumina Genome Analyzer II,IWG_DGRP.737_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-11T00:00:00Z,BCM-DGRP737,SRP000694,DGRP-737,,,GCA_000001215.1,,
SRR933593,WGS,150,5685338100,PRJNA36679,SAMN00014109,3315972149,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021383,Illumina Genome Analyzer II,IWG_DGRP.738_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-11T00:00:00Z,BCM-DGRP738,SRP000694,DGRP-738,,,GCA_000001215.1,,
SRR933594,WGS,150,5574468000,PRJNA36679,SAMN00014111,3245740514,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021385,Illumina Genome Analyzer II,IWG_DGRP.757_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-11T00:00:00Z,BCM-DGRP757,SRP000694,DGRP-757,,,GCA_000001215.1,,
SRR933599,WGS,190,4409096110,PRJNA36679,SAMN00014181,1563087647,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021479,Illumina Genome Analyzer II,IWG_DGRP.837_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-11T00:00:00Z,BCM-DGRP837,SRP000694,DGRP-837,,,GCA_000001215.1,,
SRR933601,WGS,150,5316959100,PRJNA36679,SAMN00017025,2879847863,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX023457,Illumina Genome Analyzer II,IWG_DGRP.897_000pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-11T00:00:00Z,BCM-DGRP897,SRP000694,DGRP-897,,,GCA_000001215.1,,
SRR835096,WGS,202,7465419646,PRJNA36679,SAMN01057317,3624134551,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX156004,Illumina HiSeq 2000,IWG_IND-DGRP.596-1_1pB,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,596,SRP000694,DGRP-596,,,GCA_000001215.1,whole individuals,
SRR933562,WGS,75,2011612425,PRJNA36679,SAMN00014221,1094011352,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021514,Illumina Genome Analyzer II,IWG_DGRP.153_000pA,SINGLE,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-11T00:00:00Z,BCM-DGRP153,SRP000694,DGRP-153,,,GCA_000001215.1,,
SRR933568,WGS,75,2359278450,PRJNA36679,SAMN00014589,1293887681,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021793,Illumina Genome Analyzer II,IWG_DGRP.325_000pA,SINGLE,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-11T00:00:00Z,BCM-DGRP325,SRP000694,DGRP-325,,,GCA_000001215.1,,
SRR933571,WGS,90,5197036410,PRJNA36679,SAMN00014233,3311403943,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX006146,Illumina Genome Analyzer,IWG_DGRP.357_000pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-11T00:00:00Z,BCM-DGRP357,SRP000694,DGRP-357,,,GCA_000001215.1,,
SRR933575,WGS,105,2945422290,PRJNA36679,SAMN00014236,1589156022,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX006153,Illumina Genome Analyzer,IWG_DGRP.DMEL.3A_000pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-11T00:00:00Z,BCM-DGRP399,SRP000694,DGRP-399,,,GCA_000001215.1,,
SRR933577,WGS,90,2884812120,PRJNA36679,SAMN00014237,1534381198,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX006155,Illumina Genome Analyzer,IWG_DGRP.427_000pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-11T00:00:00Z,BCM-DGRP427,SRP000694,DGRP-427,,,GCA_000001215.1,,
SRR834512,WGS,250,11019315750,PRJNA36679,SAMN01057301,5265900520,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX155997,Illumina Genome Analyzer IIx,IWG_DGRP.32-2_1pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-24T00:00:00Z,32,SRP000694,DGRP-32,,,GCA_000001215.1,whole individuals,
SRR933564,WGS,138,5021999438,PRJNA36679,SAMN00014226,2395193065,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX005977,Illumina Genome Analyzer,IWG_DGRP.DMEL.AA_000pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-11T00:00:00Z,BCM-DGRP208,SRP000694,DGRP-208,,,GCA_000001215.1,,
SRR933590,WGS,75,2851435875,PRJNA36679,SAMN00014263,1537055593,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX006308,Illumina Genome Analyzer,IWG_DGRP.DMEL.BF_000sA,SINGLE,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-11T00:00:00Z,BCM-DGRP730,SRP000694,DGRP-730,,,GCA_000001215.1,,
SRR933597,WGS,150,3104022150,PRJNA36679,SAMN00014251,1621503138,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX006173,Illumina Genome Analyzer,IWG_DGRP.DMEL.BK_000pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-11T00:00:00Z,BCM-DGRP799,SRP000694,DGRP-799,,,GCA_000001215.1,,
SRR846989,WGS,231,11007329310,PRJNA36679,SAMN01057327,5362206578,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX156023,Illumina Genome Analyzer IIx,IWG_DGRP.900-1_1pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-06T00:00:00Z,900,SRP000694,DGRP-900,,,GCA_000001215.1,whole individuals,
SRR835939,WGS,189,19703945000,PRJNA36679,SAMN00013973,10405117138,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX156030,Illumina HiSeq 2000,IWG_DGRP.340-2_1pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-29T00:00:00Z,BCM-DGRP340,SRP000694,DGRP-340,,,GCA_000001215.1,,
SRR933567,WGS,100,2662325064,PRJNA36679,SAMN00014584,1568884103,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021783,Illumina Genome Analyzer II,IWG_DGRP.28-2_000pA,SINGLE,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-11T00:00:00Z,BCM-DGRP28,SRP000694,DGRP-28,,,GCA_000001215.1,,
SRR933572,WGS,119,6200816040,PRJNA36679,SAMN00014234,3529209845,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX006148,Illumina Genome Analyzer,IWG_DGRP.DMEL.AP_000pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-11T00:00:00Z,BCM-DGRP375,SRP000694,DGRP-375,,,GCA_000001215.1,,
SRR933576,WGS,100,2451334124,PRJNA36679,SAMN00014587,1435446421,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021791,Illumina Genome Analyzer II,IWG_DGRP.41_000pA,SINGLE,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-11T00:00:00Z,BCM-DGRP41,SRP000694,DGRP-41,,,GCA_000001215.1,,
SRR933588,WGS,150,3156819150,PRJNA36679,SAMN00014246,1666935358,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX006166,Illumina Genome Analyzer,IWG_DGRP.DMEL.B1_000pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-11T00:00:00Z,BCM-DGRP714,SRP000694,DGRP-714,,,GCA_000001215.1,,
SRR933565,WGS,113,3286217937,PRJNA36679,SAMN00017014,1999689621,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX023423,Illumina Genome Analyzer II,IWG_DGRP.237_000pA,SINGLE,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-11T00:00:00Z,BCM-DGRP237,SRP000694,DGRP-237,,,GCA_000001215.1,,
SRR835219,WGS,217,9754435900,PRJNA36679,SAMN00013468,5127438803,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX020746,Illumina Genome Analyzer II,IWG_DGRP.109_000pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP109,SRP000694,DGRP-109,,,GCA_000001215.1,,
SRR835221,WGS,222,11021917550,PRJNA36679,SAMN00013945,5917215852,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021052,Illumina Genome Analyzer II,IWG_DGRP.229_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP229,SRP000694,DGRP-229,,,GCA_000001215.1,,
SRR835329,WGS,221,9492281430,PRJNA36679,SAMN00013980,5324414778,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX023425,Illumina Genome Analyzer II,IWG_DGRP.373_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP373,SRP000694,DGRP-373,,,GCA_000001215.1,,
SRR835331,WGS,224,8679271900,PRJNA36679,SAMN00014004,4767709335,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021243,Illumina Genome Analyzer II,IWG_DGRP.409_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP409,SRP000694,DGRP-409,,,GCA_000001215.1,,
SRR835336,WGS,224,9817848230,PRJNA36679,SAMN01057321,5135533634,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX156019,Illumina Genome Analyzer IIx,IWG_DGRP.748-1_1pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,748,SRP000694,DGRP-748,,,GCA_000001215.1,whole individuals,
SRR835341,WGS,227,9865080870,PRJNA36679,SAMN00014117,5223424015,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021391,Illumina Genome Analyzer II,IWG_DGRP.801_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP801,SRP000694,DGRP-801,,,GCA_000001215.1,,
SRR835343,WGS,232,10968649490,PRJNA36679,SAMN00030537,5335244045,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX025318,Illumina Genome Analyzer II,IWG_DGRP.802_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP802,SRP000694,DGRP-802,,,GCA_000001215.1,,
SRR835345,WGS,208,11221606350,PRJNA36679,SAMN00014121,6070750015,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021402,Illumina Genome Analyzer II,IWG_DGRP.808_000pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP808,SRP000694,DGRP-808,,,GCA_000001215.1,,
SRR835347,WGS,219,23725513650,PRJNA36679,SAMN01057323,12115964423,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX155991,Illumina Genome Analyzer IIx,IWG_DGRP.821-2_1pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,821,SRP000694,DGRP-821,,,GCA_000001215.1,whole individuals,
SRR835349,WGS,238,13198743110,PRJNA36679,SAMN00014189,6868242010,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021491,Illumina Genome Analyzer II,IWG_DGRP.853_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP853,SRP000694,DGRP-853,,,GCA_000001215.1,,
SRR933579,WGS,112,6715093440,PRJNA36679,SAMN02708871,3238292037,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX024363,Illumina Genome Analyzer II,IWG_DGRP.517_000pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-11T00:00:00Z,BCM-DGRP517,SRP000694,DGRP-517,,,GCA_000001215.1,,
SRR835338,WGS,161,6158523060,PRJNA36679,SAMN00014249,3271750396,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX006170,Illumina Genome Analyzer,IWG_DGRP.774_000pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP774,SRP000694,DGRP-774,,,GCA_000001215.1,,
SRR835326,WGS,188,8024503710,PRJNA36679,SAMN00014022,4327483364,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021257,Illumina Genome Analyzer II,IWG_DGRP.371_000pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP371,SRP000694,DGRP-371,,,GCA_000001215.1,,
SRR835333,WGS,176,8257172380,PRJNA36679,SAMN00014238,4456773011,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX006156,Illumina Genome Analyzer,IWG_DGRP.DMEL.43_000pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP437,SRP000694,DGRP-437,,,GCA_000001215.1,,
SRR835942,WGS,209,14673883250,PRJNA36679,SAMN00014040,7706224077,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX155987,Illumina Genome Analyzer IIx,IWG_DGRP.584-2_1pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-29T00:00:00Z,BCM-DGRP584,SRP000694,DGRP-584,,,GCA_000001215.1,,
